9th Mile Dhaba - Royal Orchid Resort & Convention Centre,9th Mile Dhaba - Royal Orchid Resort & Convention Centre,
RPM - Zanzi Bar,RPM - Zanzi Bar,
Prime Dine,Prime Dine,
The Hub,The Hub,
Facebook,Facebook,
Mei Kun - The Leela Ambience Convention Hotel,Mei Kun - The Leela Ambience Convention Hotel,
Banzara,Banzara,
Chandani Bar And Restaurant,Chandani Bar And Restaurant,
Thai Pavilion - Vivanta By Taj Gurgaon,Thai Pavilion - Vivanta By Taj Gurgaon,
Orko'ss Restaurant & Lounge Bar,Orko'ss Restaurant & Lounge Bar,
Khana Sutra,Khana Sutra,
Veg Gulati,Veg Gulati,
Vegetariano - Palazzo Inn,Vegetariano - Palazzo Inn,
Cakes And Coffee ,Cakes And Coffee ,
10 Downing Street,10 Downing Street,
Seven Seven Seven,Seven Seven Seven,
George,George,
Cafe Swiss - Swissotel,Cafe Swiss - Swissotel,
Grand Pavilion,Grand Pavilion,
Exotik Family Restro,Exotik Family Restro,
PCO,PCO,
Dum Pukht Jolly Nabobs - ITC Windsor Hotel,Dum Pukht Jolly Nabobs - ITC Windsor Hotel,
Tiranga,Tiranga,
Dana Choga,Dana Choga,
Village - The Soul of India,Village - The Soul of India,
Paranda - Vivanta By Taj,Paranda - Vivanta By Taj,
The Golden Dragon,The Golden Dragon,
Coffee World,Coffee World,
Barbeque Station,Barbeque Station,
Cafe Hawkers,Cafe Hawkers,
The Garden Cafe - The Fern,The Garden Cafe - The Fern,
Call of Bengal,Call of Bengal,
Cafe Parmesan,Cafe Parmesan,
B Flat,B Flat,
Sonali Restaurant & Bar,Sonali Restaurant & Bar,
Grill 9,Grill 9,
Bamboo Shoot Kitchen,Bamboo Shoot Kitchen,
Salad Days,Salad Days,
Azad Hind Dhaba,Azad Hind Dhaba,
WTF - Watz This Friday,WTF - Watz This Friday,
East - Crowne Plaza,East - Crowne Plaza,
The Grill Room - The Taj Mahal Hotel,The Grill Room - The Taj Mahal Hotel,
Insta Licious,Insta Licious,
The Warehouse,The Warehouse,
Urban Spice Restaurant,Urban Spice Restaurant,
The Fifth Element,The Fifth Element,
Varq - The Taj Mahal,Varq - The Taj Mahal,
Peter Cat,Peter Cat,
3B's - Buddies,3B's - Buddies, Bar & Barbecues
Potato Lovers UnLtd,Potato Lovers UnLtd,
Habibi,Habibi,
Garden Cafe,Garden Cafe,
Cafe Illuminatii,Cafe Illuminatii,
KP Lounge,KP Lounge,
Privee' - Shangri-La's Eros Hotel,Privee' - Shangri-La's Eros Hotel,
Amalfi,Amalfi,
Sultan - A Vegetarian Affair - Radisson Blu Kaushambi Delhi NCR,Sultan - A Vegetarian Affair - Radisson Blu Kaushambi Delhi NCR,
New Town Lounge - Park Plaza,New Town Lounge - Park Plaza,
Hotel Surya,Hotel Surya,
Celebrations,Celebrations,
The Grand Thakar,The Grand Thakar,
Subz,Subz,
Cream & Fudge,Cream & Fudge,
Herb n Spice,Herb n Spice,
Flaming Chilli Pepper,Flaming Chilli Pepper,
Curry Republic,Curry Republic,
Cafe Pranah,Cafe Pranah,
Highland Nectar - ITC Gardenia,Highland Nectar - ITC Gardenia,
Mist Lounge,Mist Lounge,
Fat Cat's Cafe,Fat Cat's Cafe,
Eatery,Eatery,
Dine-in,Dine-in,
La Cafe,La Cafe,
7 Biryanis by Kuchipudi,7 Biryanis by Kuchipudi,
Sagar Ratna,Sagar Ratna,
Boa Village,Boa Village,
Eden Pavilion - ITC Sonar,Eden Pavilion - ITC Sonar,
BYLI - Bet You Love It  ,BYLI - Bet You Love It  ,
WYNKK The Lounge,WYNKK The Lounge,
Jet Set,Jet Set,
Danapani,Danapani,
Siddique Kabab Centre,Siddique Kabab Centre,
London Kitchen Co.,London Kitchen Co.,
Stellar - The Ashok,Stellar - The Ashok,
Locale,Locale,
Toss,Toss,
Lumiere Organic,Lumiere Organic,
Oakwood Cafe ,Oakwood Cafe ,
The Pavillion - Hotel Quality Inn Shravanthi,The Pavillion - Hotel Quality Inn Shravanthi,
Masalaa,Masalaa,
QLA,QLA,
Cheenavala,Cheenavala,
My Way Little Dinette,My Way Little Dinette,
Thai Pavilion - Vivanta By Taj,Thai Pavilion - Vivanta By Taj,
Dunkin' Donuts ,Dunkin' Donuts ,
Eshanya,Eshanya,
Parika Seafood,Parika Seafood,
Nisarg Veg,Nisarg Veg,
The Pint Room,The Pint Room,
The Villain Cafe,The Villain Cafe,
The Lobby Lounge,The Lobby Lounge,
Khawakee Food Products,Khawakee Food Products,
Soul Indian Specialty - Svenska Design Hotel,Soul Indian Specialty - Svenska Design Hotel,
Silver Metro,Silver Metro,
Blue & Beyond - Hotel Lindsay,Blue & Beyond - Hotel Lindsay,
Simply South,Simply South,
Toss N Stir,Toss N Stir,
By The Way - Piccadily Hotel,By The Way - Piccadily Hotel,
Frontier - The Ashok,Frontier - The Ashok,
Universal Bakers,Universal Bakers,
Tao Terraces,Tao Terraces,
Saffron - The Park Hotel,Saffron - The Park Hotel,
Cafe R.I.P,Cafe R.I.P,
Gulshan Restaurant,Gulshan Restaurant,
The Club Road Cafe,The Club Road Cafe,
Senor Pepe,Senor Pepe,
Game On,Game On,
Caesar's Restaurant,Caesar's Restaurant,
Glen's Bake House,Glen's Bake House,
Arusuvai Arasu Madhuram,Arusuvai Arasu Madhuram,
Raifu,Raifu,
Mugal Garden,Mugal Garden,
Drinks - Cocktails & Conversation,Drinks - Cocktails & Conversation,
Best Bar In Town,Best Bar In Town,
Victoria's Tavern,Victoria's Tavern,
The Host,The Host,
Beliram Degchiwala,Beliram Degchiwala,
The Big Ben - Kenilworth Hotel,The Big Ben - Kenilworth Hotel,
Lucknow,Lucknow,
Metro Le Royale,Metro Le Royale,
Bambooza,Bambooza,
Boca Grande,Boca Grande,
Art Lounge - Vivanta by Taj,Art Lounge - Vivanta by Taj,
Gravity Zero Degree,Gravity Zero Degree,
Titos,Titos,
Born 2 Party,Born 2 Party,
Saffron Vegetarian Cuisine,Saffron Vegetarian Cuisine,
It's Mirchi,It's Mirchi,
Vaishali Restaurant,Vaishali Restaurant,
Taj Truly Mughal,Taj Truly Mughal,
Ice Cube Lounge Bar,Ice Cube Lounge Bar,
Oakleaf,Oakleaf,
Desi 9,Desi 9,
Geoffrey's - Hotel Royal Orchid,Geoffrey's - Hotel Royal Orchid,
Barbeque Creation,Barbeque Creation,
Hyderabad Spice,Hyderabad Spice,
Ambarsari Chowk,Ambarsari Chowk,
Health Lovers,Health Lovers,
The Lost Caravan,The Lost Caravan,
Samudra,Samudra,
Moet's Chinese Room,Moet's Chinese Room,
Mavericks Bar & Grill,Mavericks Bar & Grill,
Moti Mahal Deluxe,Moti Mahal Deluxe,
TGB Cafe n Bakery,TGB Cafe n Bakery,
OTT - Over The Top,OTT - Over The Top,
QD's,QD's,
Olive Restaurant,Olive Restaurant,
Red Hot Chilli Pepper,Red Hot Chilli Pepper,
Adupadi,Adupadi,
Saffron,Saffron,
Kasba,Kasba,
The Pool Bar - Hyatt Regency,The Pool Bar - Hyatt Regency,
Dhaba By Claridges,Dhaba By Claridges,
Green Sampan,Green Sampan,
Olive Tree Cafe,Olive Tree Cafe,
Kama - Radisson Blu Kaushambi Delhi NCR,Kama - Radisson Blu Kaushambi Delhi NCR,
Aangan,Aangan,
Swad Kitchen,Swad Kitchen,
Fujian On 24th,Fujian On 24th,
Tea  Lounge,Tea  Lounge,
Popsies Restaurant,Popsies Restaurant,
Tasty Tangy Twisty,Tasty Tangy Twisty,
Eat @ Joe's,Eat @ Joe's,
Kumarakom,Kumarakom,
Haiyan,Haiyan,
Gelato Vinto,Gelato Vinto,
Saffron Restaurant & Bar,Saffron Restaurant & Bar,
Konomi - Trident Hotel,Konomi - Trident Hotel,
Varvathi,Varvathi,
Venezia,Venezia,
Pepper Kitchen,Pepper Kitchen,
Edesia,Edesia,
Salt Kitch N Bar,Salt Kitch N Bar,
The Heat - Mexican Cafe & Grill,The Heat - Mexican Cafe & Grill,
Drunken Poet's Cafe,Drunken Poet's Cafe,
The Grills King,The Grills King,
MH-31,MH-31,
The VUE - Lounge,The VUE - Lounge,
Sampan,Sampan,
Red Pepper,Red Pepper,
Cafe Mondo,Cafe Mondo,
Chocolateria San Churro,Chocolateria San Churro,
Morsel To Mouth,Morsel To Mouth,
Sugran's Kolhapuri Non Veg,Sugran's Kolhapuri Non Veg,
Global Gourmet,Global Gourmet,
Taxi - World Food Cafe,Taxi - World Food Cafe,
Goin West,Goin West,
The Grand Royal,The Grand Royal,
Afraa Lounge,Afraa Lounge,
Bar 101 - JW Marriott Hotel,Bar 101 - JW Marriott Hotel,
Curry Nites,Curry Nites,
Jalsa,Jalsa,
Nini's Kitchen,Nini's Kitchen,
That Place,That Place,
Vibe: The Sky Bar,Vibe: The Sky Bar,
Cilantro,Cilantro,
Gusto's Pizza,Gusto's Pizza,
Jewel of Nizam-The Minar,Jewel of Nizam-The Minar,
Sizzling Affair,Sizzling Affair,
Tashtari Bar & Fine Dine Restaurant,Tashtari Bar & Fine Dine Restaurant,
The French Loaf,The French Loaf,
23 East,23 East,
Blue Myst Cafe,Blue Myst Cafe,
Spicy Mirapakkai,Spicy Mirapakkai,
Leo Splash Cafe,Leo Splash Cafe,
Castle 9,Castle 9,
S-18 - Radisson Blu,S-18 - Radisson Blu,
Kbob's,Kbob's,
Angels In My Kitchen,Angels In My Kitchen,
Gluck,Gluck,
Global Punjab,Global Punjab,
Falahaar,Falahaar,
Wood Rose,Wood Rose,
Out Of The World,Out Of The World,
Shanmukha Restaurant,Shanmukha Restaurant,
La Bouchee d' Or,La Bouchee d' Or,
Easy - Vivanta by Taj,Easy - Vivanta by Taj,
The Cake Shop - The Leela Palace,The Cake Shop - The Leela Palace,
Jimi's Terrace,Jimi's Terrace,
The Spice Lab,The Spice Lab,
Escape,Escape,
Vesper,Vesper,
Splitsvilla,Splitsvilla,
Grills & Platters - Pind Balluchi,Grills & Platters - Pind Balluchi,
Shoal Seafood Family Resto Bar,Shoal Seafood Family Resto Bar,
Hangover,Hangover,
Dhaba - Punjabi Theme,Dhaba - Punjabi Theme,
Rajinder Xpress,Rajinder Xpress,
Sublym,Sublym,
Mio Amore,Mio Amore,
Great Punjab Restaurant,Great Punjab Restaurant,
The Dhaba by Pind Balluchi,The Dhaba by Pind Balluchi,
Kamat Bugle Rock,Kamat Bugle Rock,
Pavithra,Pavithra,
D'hide Cafe,D'hide Cafe,
The Nawab - The Solitaire Hotel,The Nawab - The Solitaire Hotel,
Lasa's kitchen,Lasa's kitchen,
CO2,CO2,
Round The Corner,Round The Corner,
The Flying Saucer,The Flying Saucer,
New Sher-E-Punjab Restaurant & Bar,New Sher-E-Punjab Restaurant & Bar,
Sree Saikrupa's Family Restaurant & Bar,Sree Saikrupa's Family Restaurant & Bar,
Expresso- The Cafe,Expresso- The Cafe,
Shanghai Club,Shanghai Club,
Delhi Diner,Delhi Diner,
Magadh and Awadh,Magadh and Awadh,
Spire,Spire,
Burgundy Bar & Restaurant,Burgundy Bar & Restaurant,
Janjira Sea Food,Janjira Sea Food,
Pirates Of Grill,Pirates Of Grill,
Syrakko,Syrakko,
Soho St.,Soho St.,
F Cafe & Lounge - BKR Hotel,F Cafe & Lounge - BKR Hotel,
The Bawarchi,The Bawarchi,
Punjabi Town,Punjabi Town,
The Best Brew Pub - Four Points by Sheraton,The Best Brew Pub - Four Points by Sheraton,
Punj-Aab,Punj-Aab,
Easy Tiger,Easy Tiger,
Cooks Cafe,Cooks Cafe,
La Griglia,La Griglia,
Zyng - Radisson Hyderabad Hitec City,Zyng - Radisson Hyderabad Hitec City,
Creamberry,Creamberry,
Moments Bar & Lounge,Moments Bar & Lounge,
Club Voss - Radisson Blu,Club Voss - Radisson Blu,
Cafe Delight Bar,Cafe Delight Bar,
Lucifer Lounge,Lucifer Lounge,
Mud Pipe,Mud Pipe,
Holi Restaurant & Bar,Holi Restaurant & Bar,
Kibbeh,Kibbeh,
Kamashi Hotels,Kamashi Hotels,
The Project,The Project,
Doff Pub and Lounge,Doff Pub and Lounge,
Ignite Restro Lounge,Ignite Restro Lounge,
Chill @ The Grill,Chill @ The Grill,
Semmy's Italiano Ristorante,Semmy's Italiano Ristorante,
Bella Italia,Bella Italia,
Tandoori Taal,Tandoori Taal,
Multi Spice Resto Lounge,Multi Spice Resto Lounge,
Magpie,Magpie,
M.L.F Franco,M.L.F Franco,
Pomodoro - Piccadily Hotel,Pomodoro - Piccadily Hotel,
Crimsons,Crimsons,
Unicorn Bar & Restaurant,Unicorn Bar & Restaurant,
Mamma Mia,Mamma Mia,
Timpani - Radisson Blu Hotel,Timpani - Radisson Blu Hotel,
White Horse,White Horse,
100 Percent Rock,100 Percent Rock,
@Links - Radisson Blu,@Links - Radisson Blu,
Saqi Bar,Saqi Bar,
Hyderabad Cuisine,Hyderabad Cuisine,
Retro Lounge Bar,Retro Lounge Bar,
Yoko Sizzlers,Yoko Sizzlers,
Grand Restaurant & Beer Bar,Grand Restaurant & Beer Bar,
1UP,1UP,
Swiss Castle Bakers,Swiss Castle Bakers,
Time Traveller,Time Traveller,
Rock N Wood Cafe,Rock N Wood Cafe,
Mish Mash Restobar,Mish Mash Restobar,
Amity Multi Cuisine Restaurant,Amity Multi Cuisine Restaurant,
The Old Baker,The Old Baker,
Bawarchee,Bawarchee,
Dalma,Dalma,
The Clay Oven - Hotel Park Residency,The Clay Oven - Hotel Park Residency,
Banjara Melting Pot,Banjara Melting Pot,
Elevate Lounge,Elevate Lounge,
Jai Bhavani Restaurant & Bar,Jai Bhavani Restaurant & Bar,
New South Delhi Restaurant,New South Delhi Restaurant,
Chow Time,Chow Time,
Lava,Lava,
Caf-Eleven Terrace Bistro,Caf-Eleven Terrace Bistro,
Sun & Moon,Sun & Moon,
Storm,Storm,
Maharaja Bar & Restaurant,Maharaja Bar & Restaurant,
Lawn Bistro,Lawn Bistro,
Flluid-Mosaic Hotels,Flluid-Mosaic Hotels,
Rayaru's Kitchen,Rayaru's Kitchen,
Reverb Club & Lounge,Reverb Club & Lounge,
Singhji's Dhaba,Singhji's Dhaba,
Cafe Public Connection,Cafe Public Connection,
Bell Peppers,Bell Peppers,
Tesoro Mio,Tesoro Mio,
Absolute Bar,Absolute Bar,
Bowl O' China,Bowl O' China,
Cafe Thulp,Cafe Thulp,
Shree Rathnam,Shree Rathnam,
Madhurya,Madhurya,
Havemore,Havemore,
Lemon Restaurant,Lemon Restaurant,
China Express,China Express,
Iddos,Iddos,
Neptune Bar & Lounge,Neptune Bar & Lounge,
Bleu Deck,Bleu Deck,
Hotel Jageer Palace,Hotel Jageer Palace,
My Spice Kitchen & Cafe,My Spice Kitchen & Cafe,
Hinglish - The Colonial Cafe,Hinglish - The Colonial Cafe,
The Veg Eatarian,The Veg Eatarian,
Turquoise Cottage - TC original 1997,Turquoise Cottage - TC original 1997,
The 87 - Premier Inn,The 87 - Premier Inn,
Terrace Grill,Terrace Grill,
Sada Pind,Sada Pind,
Forty 3 East,Forty 3 East,
Pablo,Pablo,
Indijoe,Indijoe,
9F (9th Floor),9F (9th Floor),
Geoffrey's,Geoffrey's,
Junoon Restro Bar,Junoon Restro Bar,
13th Floor - Hotel Ivory Tower,13th Floor - Hotel Ivory Tower,
Mayur Pan House,Mayur Pan House,
The High Lounge,The High Lounge,
Kwality Restaurant,Kwality Restaurant,
Just Mexican,Just Mexican,
Khaaja Chowk,Khaaja Chowk,
The Quince Restaurant,The Quince Restaurant,
The Bounty Sizzlers,The Bounty Sizzlers,
Ratna Hotel,Ratna Hotel,
Bootlegger,Bootlegger,
Uforia,Uforia,
Nebula,Nebula,
Red Bus The Bakery Lounge,Red Bus The Bakery Lounge,
Meghdoot,Meghdoot,
After Glow,After Glow,
The Pizza Hub,The Pizza Hub,
Gormoh,Gormoh,
Mehak-e-Punjab,Mehak-e-Punjab,
Maratha Mughlai,Maratha Mughlai,
Another Fine Day,Another Fine Day,
Eat Etc.,Eat Etc.,
Snehal Restaurant And Bar                               ,Snehal Restaurant And Bar                               ,
TBB -The Blu Banana,TBB -The Blu Banana,
Criscendo,Criscendo,
Cafe Toons,Cafe Toons,
Swirl - The Gateway Hotel,Swirl - The Gateway Hotel,
Cinnamon Kitchen,Cinnamon Kitchen,
Barley & Grapes Cafe,Barley & Grapes Cafe,
Gulati,Gulati,
The Food and Booze Exchange,The Food and Booze Exchange,
Noble House,Noble House,
The Square - Novotel Bengaluru Techpark,The Square - Novotel Bengaluru Techpark,
Indijoe Sizzlers,Indijoe Sizzlers,
Enigma,Enigma,
The Rogue Elephant,The Rogue Elephant,
Chingari- Park Plaza,Chingari- Park Plaza,
Barista,Barista|Lavazza|Barista Lavazza,
Malwani Naka,Malwani Naka,
Elephants & Coffee,Elephants & Coffee,
Kafe Fontana - Taj Palace,Kafe Fontana - Taj Palace,
Uno 2 Go - Shangri-La's - Eros Hotel,Uno 2 Go - Shangri-La's - Eros Hotel,
Buddha Bites,Buddha Bites,
Mystica,Mystica,
The Silver Oak,The Silver Oak,
Epitome Restaurant,Epitome Restaurant,
Spinach,Spinach,
Lisbon Restobar,Lisbon Restobar,
Arc Asia,Arc Asia,
Soho Bar and Grill,Soho Bar and Grill,
Jaisalmer,Jaisalmer,
Veda,Veda,
No Limmits,No Limmits,
Bemisaal,Bemisaal,
Barbeque House - Smoke House & Grill,Barbeque House - Smoke House & Grill,
Sidewalk Cafe,Sidewalk Cafe,
Time After Time,Time After Time,
Advieh - Hotel Celesta,Advieh - Hotel Celesta,
Girija,Girija,
Amber Restaurant,Amber Restaurant,
Haldi,Haldi,
Gandharva Family Restaurant,Gandharva Family Restaurant,
Stuff's Food,Stuff's Food,
Cinnamon Restaurant,Cinnamon Restaurant,
Pema's,Pema's,
Bon Appetit - The Cafe,Bon Appetit - The Cafe,
Swathi Spice n Ice,Swathi Spice n Ice,
Ikka - The Ace Bar,Ikka - The Ace Bar,
Cafe High5,Cafe High5,
Easy - Vivanta By Taj - Blue Diamond,Easy - Vivanta By Taj - Blue Diamond,
Attitude Kitchen & Bar,Attitude Kitchen & Bar,
Punjabi Spice,Punjabi Spice,
Chai Shop - Taj Banjara,Chai Shop - Taj Banjara,
The Great Kabab Factory - Radisson Blu Marina Hotel,The Great Kabab Factory - Radisson Blu Marina Hotel,
Merlin's Bar,Merlin's Bar,
Amreli - Hotel Diplomat,Amreli - Hotel Diplomat,
Joe's Sizzlers,Joe's Sizzlers,
Azure - Vivanta By Taj,Azure - Vivanta By Taj,
Kamboj's,Kamboj's,
Railway Restaurant Bar,Railway Restaurant Bar,
YOLO 21,YOLO 21,
Kavanah,Kavanah,
Noodle Bar,Noodle Bar,
Smash Street,Smash Street,
Lai Bhari kohlapuri,Lai Bhari kohlapuri,
Cinnabon,Cinnabon,
The Orchid - Fortune Park JP Celestial,The Orchid - Fortune Park JP Celestial,
Fuel Station,Fuel Station,
FCuKoffee,FCuKoffee,
Hooked Up Cafe,Hooked Up Cafe,
Barbeque Factory,Barbeque Factory,
The Oriental Spice,The Oriental Spice,
My Cafe - ITC My Fortune,My Cafe - ITC My Fortune,
Lotus Biryani House,Lotus Biryani House,
Rahul Restaurant And Bar,Rahul Restaurant And Bar,
18 China Town,18 China Town,
Le Bistro du Parc,Le Bistro du Parc,
Tanvi's,Tanvi's,
YWCA Kitchen,YWCA Kitchen,
Wah Marathi,Wah Marathi,
Panchvati,Panchvati,
Udupi Krishna,Udupi Krishna,
60ml Bar & Lounge - Country Inn & Suites by Carlson,60ml Bar & Lounge - Country Inn & Suites by Carlson,
Fish Fish,Fish Fish,
Ambrosia,Ambrosia,
Dakshin Biryani & Tiffin,Dakshin Biryani & Tiffin,
Nalluketu,Nalluketu,
Wall Street,Wall Street,
Four Seasons,Four Seasons,
The Club,The Club,
Shamrock - The Irish Bar,Shamrock - The Irish Bar,
Cafe Inxs,Cafe Inxs,
Changezi,Changezi,
French Heart - The Pastry Lounge - Crowne Plaza Today New Delhi Okhla,French Heart - The Pastry Lounge - Crowne Plaza Today New Delhi Okhla,
Cafe 24,Cafe 24,
Farina,Farina,
Bon Appetit,Bon Appetit,
Pait Pooja - The Parantha Junction,Pait Pooja - The Parantha Junction,
BottleRock,BottleRock,
The Oberoi Patisserie And Delicatessen - The Oberoi,The Oberoi Patisserie And Delicatessen - The Oberoi,
Lahari,Lahari,
Ek Bar,Ek Bar,
6 Ballygunge Place Thali,6 Ballygunge Place Thali,
Ulavacharu,Ulavacharu,
Sri Vengamamba Grand,Sri Vengamamba Grand,
Blend,Blend,
87 - Premier Inn,87 - Premier Inn,
12th Main,12th Main,
Gola Westend,Gola Westend,
Fidahh,Fidahh,
Aroma Lounge,Aroma Lounge,
Tava,Tava,
New Minar Restaurant & Bar,New Minar Restaurant & Bar,
Fabula Restaurant,Fabula Restaurant,
Lotus Palace ,Lotus Palace ,
Bemisaal Reloaded,Bemisaal Reloaded,
Adda,Adda,
Ambrosia Bliss,Ambrosia Bliss,
Kimling,Kimling,
Sarayu Restaurant,Sarayu Restaurant,
The Eatery,The Eatery,
Cinc - Hotel Kandi Tree,Cinc - Hotel Kandi Tree,
China Post,China Post,
Ebony - The Lounge,Ebony - The Lounge,
Indian In A Box,Indian In A Box,
World Art Dining - Brew House,World Art Dining - Brew House,
The Waterside,The Waterside,
Fuzion,Fuzion,
Yogurberry,Yogurberry,
Rasna Two Restaurant,Rasna Two Restaurant,
Pulimunchi,Pulimunchi,
Kylin Sky Bar,Kylin Sky Bar,
The Oriental Blossom - Radisson Hyderabad Hitec City,The Oriental Blossom - Radisson Hyderabad Hitec City,
Club 18,Club 18,
Aadhar,Aadhar,
X Hale Hookah Lounge,X Hale Hookah Lounge,
T- Lounge & Bar - Eaton Smart Hotel,T- Lounge & Bar - Eaton Smart Hotel,
Kamat,Kamat,
Shabree,Shabree,
Director's Bar,Director's Bar,
Lutyen's - The Royal Plaza,Lutyen's - The Royal Plaza,
Royal Bengal Tandoori Hut,Royal Bengal Tandoori Hut,
Zengi Pub & Restaurant,Zengi Pub & Restaurant,
Dimdim Bakehouse,Dimdim Bakehouse,
Gandharva,Gandharva,
My Love Restaurant & Bar,My Love Restaurant & Bar,
A Hole Lotta Love Cafe,A Hole Lotta Love Cafe,
Terrace Lounge,Terrace Lounge,
Behind The Bar,Behind The Bar,
Raga,Raga,
Nakshatra,Nakshatra,
La Feasta,La Feasta,
Golden Grains,Golden Grains,
Radisson Blu,Radisson Blu,
Flavour De Millers,Flavour De Millers,
Fire 'N' Ice,Fire 'N' Ice,
Hotel Vatika,Hotel Vatika,
#LOL- Bar & Grill,#LOL- Bar & Grill,
Flamess Restaurant,Flamess Restaurant,
Dande's Hyderabadi Biryani,Dande's Hyderabadi Biryani,
The Pizzeria,The Pizzeria,
Delhi Club House,Delhi Club House,
Shuddh Desi Khana,Shuddh Desi Khana,
Dakshin Tadka,Dakshin Tadka,
Kainoosh,Kainoosh,
Shahi Angeethi,Shahi Angeethi,
re:cess - Hilton Bangalore Embassy GolfLinks,re:cess - Hilton Bangalore Embassy GolfLinks,
Mehfil Family Restaurant & Bar,Mehfil Family Restaurant & Bar,
Deltasious,Deltasious,
Kamini,Kamini,
Tamboli,Tamboli,
Bonitos Blu - The Sky Lounge,Bonitos Blu - The Sky Lounge,
Fava - The Mediterranean Restaurant,Fava - The Mediterranean Restaurant,
Smoked Out,Smoked Out,
Bangalore Mandarin,Bangalore Mandarin,
Panda Wokk,Panda Wokk,
Abbey Road,Abbey Road,
Mirror Lounge & Bar,Mirror Lounge & Bar,
Codfather,Codfather,
Stone Oven,Stone Oven,
Spice Court,Spice Court,
Anupam's Coast II Coast,Anupam's Coast II Coast,
Sziszaa's Cafe & Lounge ,Sziszaa's Cafe & Lounge ,
Caffe Mad House,Caffe Mad House,
Palegar's House Restaurant,Palegar's House Restaurant,
August Spice,August Spice,
Vrundavan,Vrundavan,
Big Red Box,Big Red Box,
Alchemy Lounge - Ellaa Hotels,Alchemy Lounge - Ellaa Hotels,
Bamboo House,Bamboo House,
Natural Ice Cream,Natural Ice Cream,
Flying Spaghetti Monster,Flying Spaghetti Monster,
The Irish House,The Irish House,
Sand,Sand,
3D Lounge Bar,3D Lounge Bar,
Taipan - The Oberoi,Taipan - The Oberoi,
Kettle And Brew,Kettle And Brew,
Ahad Sons Restaurants,Ahad Sons Restaurants,
Karibu - The Zuri Hotel,Karibu - The Zuri Hotel,
The Caravan,The Caravan,
Route 04,Route 04,
Spice 6 ,Spice 6 ,
Dos Burros,Dos Burros,
The Sky Bar,The Sky Bar,
BSR SIP-O-BITE,BSR SIP-O-BITE,
Megu - The Leela Palace,Megu - The Leela Palace,
NH 37 Dhaba,NH 37 Dhaba,
Dublin - ITC Kakatiya,Dublin - ITC Kakatiya,
Wood Pecker,Wood Pecker,
Madhuli,Madhuli,
Delite,Delite,
Khana Khazana - Hotel Inder Residency,Khana Khazana - Hotel Inder Residency,
Maaya - Swissotel,Maaya - Swissotel,
Nimbu Tamatar Mirchi,Nimbu Tamatar Mirchi,
Swadesh Tadka,Swadesh Tadka,
Zync,Zync,
Raj Mahal Delux,Raj Mahal Delux,
Desserted,Desserted,
Maple - Authentic Italian Ristorante,Maple - Authentic Italian Ristorante,
Tea Garden,Tea Garden,
Le Chowk,Le Chowk,
Madhuban,Madhuban,
The Gem Bar & Restaurant,The Gem Bar & Restaurant,
Footlose - Ffort Raichak,Footlose - Ffort Raichak,
Flavours - Best Western Jubilee Ridge,Flavours - Best Western Jubilee Ridge,
Chor Bizarre - Hotel Broadway,Chor Bizarre - Hotel Broadway,
The Tea Place by Manjushree,The Tea Place by Manjushree,
Mandaa - Ethnic Sea Food,Mandaa - Ethnic Sea Food,
Jazz Bar - Taj Falaknuma,Jazz Bar - Taj Falaknuma,
Hyderbad Ruchi's,Hyderbad Ruchi's,
Manhattan - The Craft Brewery,Manhattan - The Craft Brewery,
Buzz - The Gateway Hotel,Buzz - The Gateway Hotel,
Scooter On The Wall,Scooter On The Wall,
Sila,Sila,
Prem's,Prem's,
Hues Restaurant,Hues Restaurant,
Nero - Le Meridien,Nero - Le Meridien,
The Square,The Square,
Taste of Dilli,Taste of Dilli,
China Bowl,China Bowl,
24/7 Restaurant - The LaLit New Delhi,24/7 Restaurant - The LaLit New Delhi,
Vegen Climax,Vegen Climax,
Bouchon,Bouchon,
Eden Kitchen & Bar,Eden Kitchen & Bar,
Out of the Box,Out of the Box,
Spice Kitchen - JW Marriott Hotel,Spice Kitchen - JW Marriott Hotel,
Anytime Coffee Shop,Anytime Coffee Shop,
Royal Naati Manae,Royal Naati Manae,
The Curzon Room - Maidens Hotel,The Curzon Room - Maidens Hotel,
Samrat Dum Biryani and Sea Food,Samrat Dum Biryani and Sea Food,
Dorabjee & Sons,Dorabjee & Sons,
Open Tap,Open Tap,
Aahar Restaurant And Bar,Aahar Restaurant And Bar,
Citrus Cafe,Citrus Cafe,
Turtle Bay,Turtle Bay,
Cafe Plaza,Cafe Plaza,
Obsidian - Movenpick Hotel & Spa,Obsidian - Movenpick Hotel & Spa,
Hotel Ramanashree Brunton,Hotel Ramanashree Brunton,
Tea Garden - Clarens Hotel,Tea Garden - Clarens Hotel,
Sigree,Sigree,
Canton Spice Company ,Canton Spice Company ,
Football,Football,
@M - Cocoon Hotel,@M - Cocoon Hotel,
Farzi Cafe,Farzi Cafe,
Abhiraj,Abhiraj,
Deccan Harvest,Deccan Harvest,
Taste of Tibet,Taste of Tibet,
Amalfi - Ambrosia Resort and Spa,Amalfi - Ambrosia Resort and Spa,
Cafe Kaffeine,Cafe Kaffeine,
Vasudev Adiga's,Vasudev Adiga's,
Wenger's Deli,Wenger's Deli,
Club BW - The Suryaa Hotel New Delhi,Club BW - The Suryaa Hotel New Delhi,
Soups N Salads,Soups N Salads,
