Hi Kolkata,Hi Kolkata
Cafe Rock 'n' Rolla,Cafe Rock 'n' Rolla
The Permit Room,The Permit Room
Ranjeet Daa Dhaba,Ranjeet Daa Dhaba
The Lobby Cafe - Radha Regent,The Lobby Cafe - Radha Regent
Hot Meals,Hot Meals
Thai Baan,Thai Baan
Sarjaa Restaurant & Bar,Sarjaa Restaurant & Bar
Boulevard - 24 Hour Coffee Shop - The Orchid,Boulevard - 24 Hour Coffee Shop - The Orchid
Mystique Lounge - Marigold Hotel,Mystique Lounge - Marigold Hotel
Tantra - The Park Hotel,Tantra - The Park Hotel
Mr Hong,Mr Hong
Moon Wine,Moon Wine
Spice Cafe - Southern Crest,Spice Cafe - Southern Crest
Sarvi Restaurant,Sarvi Restaurant
Zaaika Junction,Zaaika Junction
Cafe Vintage,Cafe Vintage
Tee Pee O,Tee Pee O
The Fatty Bao - Asian Gastro Bar,The Fatty Bao - Asian Gastro Bar
Moti Mahal Express,Moti Mahal Express
Deepak Bar & Restaurant,Deepak Bar & Restaurant
Great Moment's,Great Moment's
The GRID,The GRID
Matrix Cafe,Matrix Cafe
Fluid - The BigBoss Hotel,Fluid - The BigBoss Hotel
Le Marche - Sugar & Spice,Le Marche - Sugar & Spice
Invitation 365,Invitation 365
Shakahari - JW Marriott Hotel,Shakahari - JW Marriott Hotel
Bombay High,Bombay High
The Place To Be,The Place To Be
Dark Knight Cafe,Dark Knight Cafe
Dimmy Pan Palace,Dimmy Pan Palace
Dosa Plaza,Dosa Plaza
Coconut Garden,Coconut Garden
Woodlands Restaurant and Bar,Woodlands Restaurant and Bar
Bombay Breeze Cafe,Bombay Breeze Cafe
Sultans Of Spice,Sultans Of Spice
The Tandoori Express,The Tandoori Express
Dakshin Bar & Kitchen,Dakshin Bar & Kitchen
Whiteboard Cafe,Whiteboard Cafe
Citi Pride,Citi Pride
Cuisine & Co.,Cuisine & Co.
Bonne Bouche Kitchen & Bar,Bonne Bouche Kitchen & Bar
Momo 2 Go - Courtyard by Marriott Hotel,Momo 2 Go - Courtyard by Marriott Hotel
The Project Cafe,The Project Cafe
China Grill Nx,China Grill Nx
The Chinese Pavilion,The Chinese Pavilion
Smoked Out Barbecue,Smoked Out Barbecue
Biryani Mane,Biryani Mane
Coffee Central,Coffee Central
Slice of Italy,Slice of Italy
Emperor Lounge - The Taj Mahal Hotel,Emperor Lounge - The Taj Mahal Hotel
Le Jardin - The Oberoi,Le Jardin - The Oberoi
Asian Wok,Asian Wok
Salsa - The Corinthians,Salsa - The Corinthians
Hotel Runs,Hotel Runs
Saijyot Restaurant & Bar,Saijyot Restaurant & Bar
Kim Fa,Kim Fa
Balaji Family Restaurant,Balaji Family Restaurant
Happy Endings,Happy Endings
Dawn & Dusk,Dawn & Dusk
Sparkle Restaurant & Bar,Sparkle Restaurant & Bar
Surabhi Restaurant & Bar,Surabhi Restaurant & Bar
Food Forest,Food Forest
Sanman Restaurant,Sanman Restaurant
Fusion Fantasea,Fusion Fantasea
Cafe Sandwicho,Cafe Sandwicho
Neptune- Fortune Inn Grazia,Neptune- Fortune Inn Grazia
Cafe Coffee Day,Cafe Coffee Day
Distil - Vivanta by Taj Connemara,Distil - Vivanta by Taj Connemara
Howzatt - The Galaxy Hotel,Howzatt - The Galaxy Hotel
Hunter's Lodge at JJ,Hunter's Lodge at JJ
Eat Around The Corner,Eat Around The Corner
Uppu Munchi,Uppu Munchi
Sheetal Bar & Restaurant,Sheetal Bar & Restaurant
Rayalaseema Chefs,Rayalaseema Chefs
The English Department,The English Department
 Sky Shots, Sky Shots
Piali - The Curry Bistro,Piali - The Curry Bistro
Papadams Blue,Papadams Blue
CAPSULE BY Hinglish,CAPSULE BY Hinglish
Coffee Drop,Coffee Drop
Hotel Radha,Hotel Radha
Mosaic - Crowne Plaza,Mosaic - Crowne Plaza
One Emperor,One Emperor
Amantran Veg Restaurant,Amantran Veg Restaurant
Reddy's Restaurant,Reddy's Restaurant
Cafe Beaned,Cafe Beaned
New Chawla Chicken - Kabab Roll Wale,New Chawla Chicken - Kabab Roll Wale
The Unique Point,The Unique Point
Dadu's Mithai Vatika,Dadu's Mithai Vatika
Ohri's Food Court,Ohri's Food Court
The Pastry Shop,The Pastry Shop
The Alphaa,The Alphaa
Tandoor Hut,Tandoor Hut
Falafel's - The Lebanese Haus,Falafel's - The Lebanese Haus
Persia Darbar,Persia Darbar
Tolly Tales,Tolly Tales
Rango Chinese & Oriental Cuisine ,Rango Chinese & Oriental Cuisine
Sangeetha Veg Restaurant,Sangeetha Veg Restaurant
Mezzo Mezzo - JW Marriott Hotel,Mezzo Mezzo - JW Marriott Hotel
Kamal's Veg Restaurant,Kamal's Veg Restaurant
Basho's Restaurant,Basho's Restaurant
Beijing Bar & Restaurant,Beijing Bar & Restaurant
Look Uttapams,Look Uttapams
Gugils Star,Gugils Star
Chak De,Chak De
Radhika's Authentic South Indian Food,Radhika's Authentic South Indian Food
Crystal Lounge - The Grand New Delhi,Crystal Lounge - The Grand New Delhi
The Royal Kitchen,The Royal Kitchen
Quetzal Cafe,Quetzal Cafe
Coriander Restaurant - Cosmopolitan Hotel,Coriander Restaurant - Cosmopolitan Hotel
Bread Winners,Bread Winners
China Wain,China Wain
Garden Bar - Hilton Mumbai International Airport,Garden Bar - Hilton Mumbai International Airport
Sizzling Tandoor,Sizzling Tandoor
Salad Chef,Salad Chef
Restaurant 62,Restaurant 62
Zha Cafe,Zha Cafe
The White Barn - Waterstones Hotel,The White Barn - Waterstones Hotel
The Kitchen Of Joy,The Kitchen Of Joy
Deeana Divine Dine,Deeana Divine Dine
Slounge - Lemon Tree Hotel,Slounge - Lemon Tree Hotel
Take A Break,Take A Break
Rohan's Swadpurty,Rohan's Swadpurty
Indus - Cocktail Bar & Tandoor,Indus - Cocktail Bar & Tandoor
Cafe Ringzz,Cafe Ringzz
Ramla's Rock In Bar,Ramla's Rock In Bar
Healthy Routes,Healthy Routes
Cafe Rendezvous,Cafe Rendezvous
Hotel Fountain,Hotel Fountain
Fill n Chill,Fill n Chill
Cafe Pacific - Hotel Sewa Grand,Cafe Pacific - Hotel Sewa Grand
Dragon Noodles,Dragon Noodles
Indian Dinners,Indian Dinners
Lean Chef,Lean Chef
Work Bench Project Cafe,Work Bench Project Cafe
Soo Ra Sang,Soo Ra Sang
Sanraiz Lounge,Sanraiz Lounge
Chennai Rawther Biryani,Chennai Rawther Biryani
The Empty Mug,The Empty Mug
Hotel Meghraj,Hotel Meghraj
Aura Lounge Bar - Radha Regent,Aura Lounge Bar - Radha Regent
It's Fussion,It's Fussion
Skydeck Lounge - The Leela Ambience Convention Hotel,Skydeck Lounge - The Leela Ambience Convention Hotel
Mint Leaf Kitchen + Cocktails,Mint Leaf Kitchen + Cocktails
Sultans Biryani & Kebabs,Sultans Biryani & Kebabs
The Yellow Chilli,The Yellow Chilli
Purple Room - Clarion Hotel,Purple Room - Clarion Hotel
Ithaka - Veg Lebanese Kitchen,Ithaka - Veg Lebanese Kitchen
Power Play,Power Play
Kimling Rush,Kimling Rush
Urban Platters,Urban Platters
Yo! China Cafe,Yo! China Cafe
Big Spice Restaurant & Bar,Big Spice Restaurant & Bar
Machan - The Taj Mahal,Machan - The Taj Mahal
Aggarwal Restaurant,Aggarwal Restaurant
The Lounge,The Lounge
On Toes,On Toes
20 Char - Sterlings MAC Hotel,20 Char - Sterlings MAC Hotel
Hiside Bar,Hiside Bar
Waffle World,Waffle World
Da Pizza Bakers,Da Pizza Bakers
Cafe Rabaat,Cafe Rabaat
Kaveri Sea Food,Kaveri Sea Food
Hotel Grand Plaza Multi Cuisine Restaurant - Hotel Grand Plaza,Hotel Grand Plaza Multi Cuisine Restaurant - Hotel Grand Plaza
D'Crepes Cafe,D'Crepes Cafe
The Square - Cafe Coffee Day,The Square - Cafe Coffee Day
Pizza Cottage,Pizza Cottage
Real Spice - Hotel Delite Grand,Real Spice - Hotel Delite Grand
64/6 - Country Inn & Suites By Carlson,64/6 - Country Inn & Suites By Carlson
Time and Again,Time and Again
Malvan Express,Malvan Express
All Izz Well,All Izz Well
Madras Kitchen - Hotel Apple Residency,Madras Kitchen - Hotel Apple Residency
Deli Belly,Deli Belly
SD Cafe,SD Cafe
Nizam's Kathi Kabab,Nizam's Kathi Kabab
Embassy Restaurant,Embassy Restaurant
Varun Sai Tirth,Varun Sai Tirth
Chime - Sheraton Hyderabad Hotel,Chime - Sheraton Hyderabad Hotel
Hugs n Mugs Cafe,Hugs n Mugs Cafe
Dasa Dozza,Dasa Dozza
Amazon Bar,Amazon Bar
Manali Pure Veg,Manali Pure Veg
Nimbalkar's Garden,Nimbalkar's Garden
The Cloud 9,The Cloud 9
Cavalli Cafe,Cavalli Cafe
Drums of Heaven,Drums of Heaven
Chef Baker's,Chef Baker's
Coffee Shop - The Plaza,Coffee Shop - The Plaza
Aromas Cafe,Aromas Cafe
Baker Street,Baker Street
Absolute Sizzlers,Absolute Sizzlers
The Dome,The Dome
Mighty Small Cafe,Mighty Small Cafe
Oxy Lounge By RPM,Oxy Lounge By RPM
Ginger Leaf,Ginger Leaf
No. 926,No. 926
Cherie - One Qutub,Cherie - One Qutub
Ajnabi Mithaai Ghar,Ajnabi Mithaai Ghar
Central Jail Restaurant,Central Jail Restaurant
The Urban Foundry,The Urban Foundry
Hotel Janjira,Hotel Janjira
Calcutta Stories,Calcutta Stories
Oysters Lounge,Oysters Lounge
De' Pizza Mania,De' Pizza Mania
The Basil Leaf,The Basil Leaf
Vibe Liquiteria,Vibe Liquiteria
The Reunion Bar - The Vijay Park,The Reunion Bar - The Vijay Park
Rasoi The Caterers,Rasoi The Caterers
Wok On Fire,Wok On Fire
One. O. Eight,One. O. Eight
Jayshree Pure Veg,Jayshree Pure Veg
Lub Lub Lebanese,Lub Lub Lebanese
Oceana Hotel,Oceana Hotel
B Bhagat Tarachand,B Bhagat Tarachand
Eden Court,Eden Court
9 Biryanis,9 Biryanis
Sin The Pastry Shop - Radisson Blu Hotel,Sin The Pastry Shop - Radisson Blu Hotel
Echo - Royal Orchid Central Grazia,Echo - Royal Orchid Central Grazia
Heart Cup Coffee,Heart Cup Coffee
Golden Cilantro - Cambay Grand,Golden Cilantro - Cambay Grand
Patiala Peg - The Imperial,Patiala Peg - The Imperial
New Yorkers,New Yorkers
Fingers Cross,Fingers Cross
Cafe Eastwood,Cafe Eastwood
Cafe Yegrina,Cafe Yegrina
Bhaja Govindam,Bhaja Govindam
Bak Bak Bar,Bak Bak Bar
Pritam's Dhaba,Pritam's Dhaba
Exotic Flavours,Exotic Flavours
Courtallam Border Rahmath Kadai,Courtallam Border Rahmath Kadai
24 X 7 Multi Cuisine Restaurant,24 X 7 Multi Cuisine Restaurant
The Royal Platter - Hotel Royal Regency,The Royal Platter - Hotel Royal Regency
Yum Yum Cha,Yum Yum Cha
Pantry D'Or Cordon Bleu,Pantry D'Or Cordon Bleu
Veg Foodiezz,Veg Foodiezz
Pirates Bay,Pirates Bay
Italy Live,Italy Live
Blue Pot,Blue Pot
M Express Just Mangalore,M Express Just Mangalore
650 - The Global Kitchen,650 - The Global Kitchen
London Pub - Golden Parkk,London Pub - Golden Parkk
Hotel Sarovar Garden Family Restaurant & Bar,Hotel Sarovar Garden Family Restaurant & Bar
Organic Express,Organic Express
Bayview Cafe,Bayview Cafe
The Marina Upper Deck - Sea Palace Hotel,The Marina Upper Deck - Sea Palace Hotel
Flavours - Aditya Hometel,Flavours - Aditya Hometel
Parathawalas And Grills,Parathawalas And Grills
Open House Cafe & Bar,Open House Cafe & Bar
New Punjab,New Punjab
Mayur Thali,Mayur Thali
Hotel Hi Light,Hotel Hi Light
8 Food,8 Food
Salt N Pepper,Salt N Pepper
Grill Inn,Grill Inn
Nisarga - South Coast Hotel,Nisarga - South Coast Hotel
Punjabi Junction,Punjabi Junction
Drive Inn,Drive Inn
Maval Darbar,Maval Darbar
Lungees Foods,Lungees Foods
Club House - Taj Club House Hotel,Club House - Taj Club House Hotel
Cloud 9,Cloud 9
Paparazzi - Royal Orchid Central Hotel,Paparazzi - Royal Orchid Central Hotel
Metro Bawarchi,Metro Bawarchi
The Hangout By 1861,The Hangout By 1861
Infinity - Crowne Plaza,Infinity - Crowne Plaza
North Star Restaurant & Bar,North Star Restaurant & Bar
The Hub - Taj Bengal Hotel,The Hub - Taj Bengal Hotel
Hotel Amantran,Hotel Amantran
Red Salt - Ginger Hotel,Red Salt - Ginger Hotel
Peninsula - The Spice of India - The Peninsula Grand Hotel,Peninsula - The Spice of India - The Peninsula Grand Hotel
The Buffet Factory,The Buffet Factory
Guru Kirpa Punjabi Dhaba,Guru Kirpa Punjabi Dhaba
Shiraz Art Cafe,Shiraz Art Cafe
Gajanand Dhaba,Gajanand Dhaba
Hazzel Ice Cream Cafe,Hazzel Ice Cream Cafe
South Parade - The Chancery Hotel,South Parade - The Chancery Hotel
The XVII Tea Room,The XVII Tea Room
Fuzion Lounge Cafe,Fuzion Lounge Cafe
Hotel Ambika,Hotel Ambika
Mega Bites,Mega Bites
Sana-Di-Ge - Goldfinch Hotel,Sana-Di-Ge - Goldfinch Hotel
Bawarchi Inn,Bawarchi Inn
Rice & Roti,Rice & Roti
Angaara Royale,Angaara Royale
Anticlock Discotheque,Anticlock Discotheque
Mafia - The Pub,Mafia - The Pub
Swathi Greenland,Swathi Greenland
The University Bistro,The University Bistro
Tiger Trail - Hotel Royal Orchid,Tiger Trail - Hotel Royal Orchid
Courtyard Restaurant & Bar,Courtyard Restaurant & Bar
Cafe Capri,Cafe Capri
Pasha Bar & Grill - Holiday Inn and Suites,Pasha Bar & Grill - Holiday Inn and Suites
Zync - Rosewood Hotel,Zync - Rosewood Hotel
Gold Bean,Gold Bean
New Sunrise Restaurant,New Sunrise Restaurant
Elma's at Good Earth ,Elma's at Good Earth
Colonel's Kababz,Colonel's Kababz
Malabar Kitchen - Hotel Edge,Malabar Kitchen - Hotel Edge
Pacific Asia,Pacific Asia
Curry Me Up,Curry Me Up
Koramangala Social,Koramangala Social
Captain Grub,Captain Grub
Sea Emperor,Sea Emperor
Mystic Masala - Vivanta By Taj,Mystic Masala - Vivanta By Taj
Beenz Cafe,Beenz Cafe
The Tea Lounge - Taj Palace,The Tea Lounge - Taj Palace
On The Delhi Heights,On The Delhi Heights
Daniell's Tavern - The Imperial,Daniell's Tavern - The Imperial
RDX Restro Bar,RDX Restro Bar
Nirvana Lounge,Nirvana Lounge
Food Souk,Food Souk
Amulya Veg Restaurant,Amulya Veg Restaurant
Fabelle Chocolate Boutique - ITC Maurya,Fabelle Chocolate Boutique - ITC Maurya
Hotel Natraj,Hotel Natraj
The Bridge - Radisson Blu Hotel Pune,The Bridge - Radisson Blu Hotel Pune
Momo Rice Noodles,Momo Rice Noodles
Sweet Bengal,Sweet Bengal
Lord Of The Drinks Chamber,Lord Of The Drinks Chamber
Hotel Sneham,Hotel Sneham
The Eatery - Four Points By Sheraton Hotel,The Eatery - Four Points By Sheraton Hotel
Daily Treats - The Westin Hyderabad Mindspace,Daily Treats - The Westin Hyderabad Mindspace
OJ Japanese Restaurant,OJ Japanese Restaurant
New Town Cafe - Park Plaza Noida,New Town Cafe - Park Plaza Noida
Tasty Magic,Tasty Magic
Belgian Beer Cafe - Crowne Plaza,Belgian Beer Cafe - Crowne Plaza
Waterstones Bar & Grill - Waterstones Hotel,Waterstones Bar & Grill - Waterstones Hotel
Palm Grove,Palm Grove
Sea Rock Restaurant & Bar,Sea Rock Restaurant & Bar
Bronies Gastropub,Bronies Gastropub
New Peking Family Restaurant,New Peking Family Restaurant
Urban Asia-Kitchen & Bar,Urban Asia-Kitchen & Bar
Three Cheers Restaurant,Three Cheers Restaurant
Four Square,Four Square
Smoking Zone,Smoking Zone
Brews N Bites,Brews N Bites
Beetroot Bistro,Beetroot Bistro
Little China,Little China
Tovo Canteen,Tovo Canteen
The Roof Garden,The Roof Garden
Tasty Bite,Tasty Bite
Palomino Multi Cuisine Dine Restaurant ,Palomino Multi Cuisine Dine Restaurant
My Saucepan,My Saucepan
Caafe 360 Degree,Caafe 360 Degree
Pooja Restaurant & Bar,Pooja Restaurant & Bar
The Library - The Leela Palace,The Library - The Leela Palace
Lavaash Deli by Saby,Lavaash Deli by Saby
Sukno Lanka,Sukno Lanka
Renuka's Thaat Baat,Renuka's Thaat Baat
Tavern - Fariyas Hotel,Tavern - Fariyas Hotel
Mana Andhra,Mana Andhra
Samudra Restaurant & Bar,Samudra Restaurant & Bar
Rani Rasoi,Rani Rasoi
The Dark House Cafe,The Dark House Cafe
New Andhra Meals Hotel,New Andhra Meals Hotel
Promenade - Aditya Park Hotel,Promenade - Aditya Park Hotel
Hotel Suprima Malwani,Hotel Suprima Malwani
Hyderabad Social,Hyderabad Social
New Godavari,New Godavari
Royal Palace,Royal Palace
Mango Tree,Mango Tree
Oyster Bay,Oyster Bay
Tram Deepo,Tram Deepo
Mosaic - Country Inn & Suites by Carlson,Mosaic - Country Inn & Suites by Carlson
Fusion Cuisine Restaurant,Fusion Cuisine Restaurant
The Cooking Culture,The Cooking Culture
Cafe Tuba,Cafe Tuba
Kargeens - House Of Shisha,Kargeens - House Of Shisha
Grill House,Grill House
Golden Harvest,Golden Harvest
Citrus - Green Leaves Hotel,Citrus - Green Leaves Hotel
Hotel Taaj,Hotel Taaj
The Claridges Garden - The Claridges,The Claridges Garden - The Claridges
Mangal Sweets,Mangal Sweets
Bell Chennai Restaurant - Bell Hotel,Bell Chennai Restaurant - Bell Hotel
Little Hut Multicuisine Restaurant and Bar,Little Hut Multicuisine Restaurant and Bar
Harajuku - The O Hotel,Harajuku - The O Hotel
Cinema Social,Cinema Social
Insomnia Bar - Vivanta By Taj Ambassador,Insomnia Bar - Vivanta By Taj Ambassador
Punjab Grill,Punjab Grill
Punjabi Raswada,Punjabi Raswada
Oyster Restaurant,Oyster Restaurant
Ga Cibo,Ga Cibo
The Artful Baker,The Artful Baker
Honk - Pullman New Delhi Aerocity,Honk - Pullman New Delhi Aerocity
Chai - The Tea Lounge,Chai - The Tea Lounge
Lalaz Mini Punjabb,Lalaz Mini Punjabb
The Bridge,The Bridge
The Yummy Chilli,The Yummy Chilli
First Innings - Multicuisine Restaurant,First Innings - Multicuisine Restaurant
Log House,Log House
Cafe Gatherings,Cafe Gatherings
Gora Gandhi Veg World,Gora Gandhi Veg World
Quoin - Novotel New Delhi Aerocity,Quoin - Novotel New Delhi Aerocity
Kamat Restaurant,Kamat Restaurant
Mosaic-Country Inn by Carlson,Mosaic-Country Inn by Carlson
Gabbar's Bar & Kitchen,Gabbar's Bar & Kitchen
The Gourmet,The Gourmet
Food Street - Sheetal Arch,Food Street - Sheetal Arch
Nellai Chettinad Hotel - Priyadharshini Park,Nellai Chettinad Hotel - Priyadharshini Park
CIBO House,CIBO House
Shivam Sundaram,Shivam Sundaram
Sai Biryani Kolhapuri Thaat,Sai Biryani Kolhapuri Thaat
The Mumbai Kitchen,The Mumbai Kitchen
Fire - The Park,Fire - The Park
Aasife & Brothers Biriyani Centre,Aasife & Brothers Biriyani Centre
Frozen Monkeys,Frozen Monkeys
New Spisea Family Restaurant,New Spisea Family Restaurant
Roti Punjab,Roti Punjab
The Dugout,The Dugout
Eatico Food Court,Eatico Food Court
West 1 - The Park,West 1 - The Park
Pyasa Restaurant & Bar,Pyasa Restaurant & Bar
9 Spices - Splendid Inn Hotel,9 Spices - Splendid Inn Hotel
C Lounge,C Lounge
Ring of Fire,Ring of Fire
Akshaya Multi Cuisine Restaurant,Akshaya Multi Cuisine Restaurant
Kipling Klub,Kipling Klub
Blue Nile,Blue Nile
China Gardens,China Gardens
Uba Tuba,Uba Tuba
Aromas - Kenilworth Hotel,Aromas - Kenilworth Hotel
Mughal Cuisine Foods,Mughal Cuisine Foods
Divine Curries,Divine Curries
The Spice Junction,The Spice Junction
Amrut Punjab,Amrut Punjab
Deli Fresh,Deli Fresh
Mohini Vilas,Mohini Vilas
Creme Glacee,Creme Glacee
Terrace By Tabla,Terrace By Tabla
Cafe Arabia,Cafe Arabia
Bangalore Brew Works,Bangalore Brew Works
Archana Restaurant,Archana Restaurant
Blue Rock,Blue Rock
Kabab Adda - Hotel Quality Inn Shravanthi,Kabab Adda - Hotel Quality Inn Shravanthi
Platinum Lounge,Platinum Lounge
TFO - The Factory Outlet,TFO - The Factory Outlet
UpTown Cafe,UpTown Cafe
Honey Restaurant & Bar,Honey Restaurant & Bar
Ace Restaurant & Bar,Ace Restaurant & Bar
Russh - Gastro Pub,Russh - Gastro Pub
K19 - Park Plaza Kolkata,K19 - Park Plaza Kolkata
China Town,China Town
The Laughing Cavalier,The Laughing Cavalier
Silver Moon,Silver Moon
Lounge King,Lounge King
Triplicane Ratna Cafe,Triplicane Ratna Cafe
Penthouze Nightlife,Penthouze Nightlife
The Royal Bengal Tiger Cafe,The Royal Bengal Tiger Cafe
Rajveer Pure Veg,Rajveer Pure Veg
Sweet Obsession,Sweet Obsession
Sizzling Grillz,Sizzling Grillz
The Indian Grill Restaurant,The Indian Grill Restaurant
Olio - Novotel Hotel,Olio - Novotel Hotel
The Cocktail House,The Cocktail House
The Shack Lounge,The Shack Lounge
8th Day Cafe & Bakery,8th Day Cafe & Bakery
Jasmine - The Royal Plaza,Jasmine - The Royal Plaza
Voda Bar,Voda Bar
JW Kitchen - JW Marriott Hotel,JW Kitchen - JW Marriott Hotel
Sunrise Family Garden,Sunrise Family Garden
Red Recipee,Red Recipee
Surabhi Multicuisine Restaurant,Surabhi Multicuisine Restaurant
Khandeshi Zhatka,Khandeshi Zhatka
The Eau Bar - The Oberoi Hotel,The Eau Bar - The Oberoi Hotel
Siilver Spoon,Siilver Spoon
Bourbon Street Bar & Lounge,Bourbon Street Bar & Lounge
The Sky Lounge - Tamarind Hospitality,The Sky Lounge - Tamarind Hospitality
Spicy Family Restaurant,Spicy Family Restaurant
Moonshine Cafe & Bar,Moonshine Cafe & Bar
Chutney Bar + Tandoor - The Metropolitan Hotel & Spa,Chutney Bar + Tandoor - The Metropolitan Hotel & Spa
Amrutha Grand,Amrutha Grand
Lakshmi Vilas - Swagath Grand,Lakshmi Vilas - Swagath Grand
A Bar - Renaissance Mumbai Convention Centre Hotel,A Bar - Renaissance Mumbai Convention Centre Hotel
The Raj,The Raj
Delhi Zaika,Delhi Zaika
Meridian Cafe & Restaurant,Meridian Cafe & Restaurant
Hotel Mahesh,Hotel Mahesh
Atmosphere 6,Atmosphere 6
Bottoms Up,Bottoms Up
The Barley House,The Barley House
Luna Nudo - The St. Regis Mumbai,Luna Nudo - The St. Regis Mumbai
Rang De Basanti Dhaba,Rang De Basanti Dhaba
High Tide,High Tide
Cuba Libre,Cuba Libre
Rustom's Cafe & Bakery,Rustom's Cafe & Bakery
United-21 Hotel,United-21 Hotel
Hotel Silver 9,Hotel Silver 9
Citrus Cafe - Lemon Tree Hotel,Citrus Cafe - Lemon Tree Hotel
Kebab Pavilion,Kebab Pavilion
Sheetal Family Resto Bar,Sheetal Family Resto Bar
Safe House Gastropub,Safe House Gastropub
New Red Onion,New Red Onion
Asli Punjabi Rasoi,Asli Punjabi Rasoi
The Kebab Company,The Kebab Company
Urban Lounge,Urban Lounge
Lobby Lounge - Waterstones Hotel,Lobby Lounge - Waterstones Hotel
The Ocea International Hotel,The Ocea International Hotel
Rock E Adda,Rock E Adda
Cafe Arabica,Cafe Arabica
Rutu Gandh Heritage,Rutu Gandh Heritage
Rani Rudrambhas Court - ITC Kakatiya,Rani Rudrambhas Court - ITC Kakatiya
Golden Star Thali,Golden Star Thali
Bhoomi - Vedic Village Spa Resort,Bhoomi - Vedic Village Spa Resort
Amber Cafe,Amber Cafe
Pizza Dez,Pizza Dez
Yataii - Shangri-La Hotel,Yataii - Shangri-La Hotel
The Shelter Farms,The Shelter Farms
Wok Express,Wok Express
Go Foodiezz,Go Foodiezz
China House Lounge - Grand Hyatt,China House Lounge - Grand Hyatt
Maritime Tales - Radisson Blu Resort Temple Bay,Maritime Tales - Radisson Blu Resort Temple Bay
China Garden Fast Food,China Garden Fast Food
Game of Legends,Game of Legends
Alex's Kitchen,Alex's Kitchen
Delhi Spice,Delhi Spice
Butterfly - The Nature's Paradise,Butterfly - The Nature's Paradise
The Biere Club,The Biere Club
Night Queen - Vestin Park Hotel,Night Queen - Vestin Park Hotel
Wrapped - Four Points by Sheraton,Wrapped - Four Points by Sheraton
The Naga Chef,The Naga Chef
Barworks Eatery & Bar,Barworks Eatery & Bar
Spice & Flavours,Spice & Flavours
Sagar Restaurant,Sagar Restaurant
Bella Ciao,Bella Ciao
Twilight Takeout,Twilight Takeout
The Great Kabab Factory - Radisson GRT,The Great Kabab Factory - Radisson GRT
Rockville Deli,Rockville Deli
The United Sports Bar & Grill,The United Sports Bar & Grill
Al Buhari Kabab Centre,Al Buhari Kabab Centre
EXO - The Bar,EXO - The Bar
Deli 4 - Vivanta By Taj Gurgaon,Deli 4 - Vivanta By Taj Gurgaon
Chitty Chitty Bang Bang,Chitty Chitty Bang Bang
Carnivore - The Lounge,Carnivore - The Lounge
Junkyard Cafe,Junkyard Cafe
Motel Midway,Motel Midway
Arome - Fine Dining,Arome - Fine Dining
The Hole In The Wall Cafe,The Hole In The Wall Cafe
Tawa N Tandoor ,Tawa N Tandoor
Aaoji Khhaoji,Aaoji Khhaoji
Bombay To Goa,Bombay To Goa
Indian Express,Indian Express
U Turn Sports Lounge,U Turn Sports Lounge
Hyderabad Biryaani House,Hyderabad Biryaani House
Memories of China - Vivanta By Taj,Memories of China - Vivanta By Taj
Chaitanya Parantha's,Chaitanya Parantha's
New York Tavern,New York Tavern
Firangi Masala,Firangi Masala
Brick Lane,Brick Lane
Shangri La Grand - Hotel Pearl of Heaven,Shangri La Grand - Hotel Pearl of Heaven
Royal Challenge,Royal Challenge
Red Tomato,Red Tomato
Babal Da Punjabi Dhaba,Babal Da Punjabi Dhaba
Grill Garden,Grill Garden
Shanghai Bar & Lounge - The Bristol,Shanghai Bar & Lounge - The Bristol
Okra -  Hyderabad Marriott Hotel & Convention Centre,Okra -  Hyderabad Marriott Hotel & Convention Centre
Shivam Snacks,Shivam Snacks
Punch Dhaba,Punch Dhaba
Hari's Heavenly Cakes,Hari's Heavenly Cakes
Eden Park,Eden Park
Seasonal Tastes - The Westin,Seasonal Tastes - The Westin
Krishna Dining Bar,Krishna Dining Bar
Hara Fine Dine,Hara Fine Dine
Kebabs on the Grill,Kebabs on the Grill
Green Chillies - Hotel Ambica Empire,Green Chillies - Hotel Ambica Empire
Kiva Oriental Story,Kiva Oriental Story
House of Dosas,House of Dosas
Janata Restaurant - Janata Hotel,Janata Restaurant - Janata Hotel
Yummy's Restaurant,Yummy's Restaurant
Indian Spice,Indian Spice
Sahil Resto Bar,Sahil Resto Bar
Asli Chettinadu,Asli Chettinadu
The Ancient Barbeque,The Ancient Barbeque
Kona Kafe,Kona Kafe
Goras Restaurant,Goras Restaurant
Liquor House,Liquor House
Dockyard Cafe,Dockyard Cafe
Shun Li,Shun Li
Coconut Lagoon,Coconut Lagoon
Mogul Sarai,Mogul Sarai
Ardor 2.1 Restaurant & Lounge,Ardor 2.1 Restaurant & Lounge
Oye Makhana,Oye Makhana
Yuan Restaurant,Yuan Restaurant
The Orient - Hotel Mela Plaza,The Orient - Hotel Mela Plaza
Vijay Punjab,Vijay Punjab
Qube Cafe - Hotel Siesta,Qube Cafe - Hotel Siesta
Saundarya Garden,Saundarya Garden
The Empire State,The Empire State
Chef Style,Chef Style
R K Centre,R K Centre
In The Punjab,In The Punjab
L'attitude 49,L'attitude 49
Outsider Arts Centre & Cafe,Outsider Arts Centre & Cafe
New Kadimi Food,New Kadimi Food
Cafe 60 Four,Cafe 60 Four
Rajendar Punjabi Dhaba,Rajendar Punjabi Dhaba
